Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
leptidea_sinapisG00000002237	-	scaffold_143	+	619867	621225	0.000000	0.000000	0.000000
leptidea_sinapisG00000013527	-	scaffold_143	+	623662	626361	0.000000	0.000000	0.000000
leptidea_sinapisG00000011094	ugt2b31	scaffold_143	+	629828	632312	1.268116	0.461299	0.644439
leptidea_sinapisG00000003370	ugt2b10	scaffold_143	+	644749	694464	8.470278	3.081207	4.304476
leptidea_sinapisG00000001536	ugt2b1_2	scaffold_143	+	702970	724112	4.383146	1.594444	2.227453
leptidea_sinapisG00000012502	lrrc71_2	scaffold_143	+	733731	735364	1.342612	0.488398	0.682296
leptidea_sinapisG00000008025	-	scaffold_143	-	735428	745539	1.907250	0.693794	0.969238
leptidea_sinapisG00000002068	-	scaffold_143	+	863545	863748	4.323529	1.572757	2.197156
leptidea_sinapisG00000015546	txndc12	scaffold_143	+	872808	873140	16.046774	5.837286	8.154744
leptidea_sinapisG00000005810	-	scaffold_143	-	909457	942356	0.944144	0.343448	0.479801
leptidea_sinapisG00000003669	tjp2	scaffold_143	-	779579	858567	6.370304	2.317306	3.237298
leptidea_sinapisG00000008582	-	scaffold_143	+	840757	862529	20.409220	7.424199	10.371677
leptidea_sinapisG00000008013	atu	scaffold_143	+	948884	966923	12.153472	4.527859	6.325463
leptidea_sinapisG00000012721	-	scaffold_143	-	969788	977650	16.995464	6.182388	8.636855
leptidea_sinapisG00000006901	tryatryp	scaffold_143	-	981231	985768	130.847839	59.569832	83.219627
leptidea_sinapisG00000008070	-	scaffold_143	-	993327	1024778	50.457355	18.354717	25.641716
leptidea_sinapisG00000014214	-	scaffold_140	+	107770	109289	1.665145	0.605725	0.846203
leptidea_sinapisG00000001024	-	scaffold_140	+	142875	180383	0.557396	0.245582	0.343080
leptidea_sinapisG00000004885	spec2	scaffold_143	+	1074918	1104958	13.753789	5.317372	7.428420
leptidea_sinapisG00000007186	-	scaffold_140	+	529696	530253	45.874554	16.687645	23.312799
leptidea_sinapisG00000007963	-	scaffold_140	-	572024	585950	1.366617	0.497130	0.694495
leptidea_sinapisG00000003916	-	scaffold_140	-	588649	612009	0.000000	0.000000	0.000000
leptidea_sinapisG00000000354	-	scaffold_140	-	683698	693299	2.406698	0.875477	1.223050
leptidea_sinapisG00000009262	-	scaffold_140	-	674639	676114	129.206635	47.001099	65.660988
leptidea_sinapisG00000014120	-	scaffold_140	-	694816	709262	0.000000	0.000000	0.000000
leptidea_sinapisG00000003055	-	scaffold_140	+	703502	745967	17.912016	6.515799	9.102633
leptidea_sinapisG00000011316	-	scaffold_140	-	753010	761305	5.354653	1.947845	2.721159
leptidea_sinapisG00000014915	-	scaffold_140	+	761029	796777	0.000000	0.000000	0.000000
leptidea_sinapisG00000010003	-	scaffold_140	-	764343	780968	17.200733	6.257058	8.741170
leptidea_sinapisG00000013335	-	scaffold_140	-	1071594	1074222	13.602278	4.948059	6.912486
leptidea_sinapisG00000007409	-	scaffold_140	+	1082760	1090936	1.388454	0.505074	0.705593
leptidea_sinapisG00000015361	-	scaffold_140	+	1099675	1105461	6.051025	2.201163	3.075045
leptidea_sinapisG00000003218	lmo3	scaffold_141	-	164449	190700	4.096788	1.490276	2.081930
leptidea_sinapisG00000010861	xpc	scaffold_141	+	280588	291707	2.584876	0.940292	1.313597
leptidea_sinapisG00000004479	-	scaffold_140	+	827161	857593	334.791321	121.786003	170.136230
leptidea_sinapisG00000005442	-	scaffold_140	+	857920	881800	0.000000	0.000000	0.000000
leptidea_sinapisG00000001957	-	scaffold_140	-	873140	894384	3.010062	1.094961	1.529671
leptidea_sinapisG00000008129	-	scaffold_140	+	1011315	1035943	55.438290	20.166616	28.172955
leptidea_sinapisG00000001106	-	scaffold_140	+	1038885	1050254	46.263435	16.829107	23.510426
leptidea_sinapisG00000002062	-	scaffold_140	-	1050328	1059433	11.559057	4.204803	5.874149
leptidea_sinapisG00000008136	-	scaffold_140	+	1063014	1071054	7.644439	4.371404	6.106893
leptidea_sinapisG00000007827	mlp84b	scaffold_141	-	309414	322104	981.731628	409.597626	572.211853
leptidea_sinapisG00000001605	sep15	scaffold_141	+	311161	311664	98.109123	35.688854	49.857670
leptidea_sinapisG00000013946	ccnd2	scaffold_141	-	453029	467841	0.000000	0.000000	0.000000
leptidea_sinapisG00000011998	apc10	scaffold_141	+	483858	486737	21.673580	7.884131	11.014207
leptidea_sinapisG00000010978	bbs7	scaffold_141	+	505311	520980	0.534305	0.194362	0.271526
leptidea_sinapisG00000001471	eif2b5	scaffold_141	-	489974	504444	10.839725	3.943133	5.508595
leptidea_sinapisG00000008482	mrps6	scaffold_141	-	540777	541229	37.629139	13.688237	19.122597
leptidea_sinapisG00000001825	thoc2	scaffold_141	+	563120	616495	25.239681	9.321954	13.022859
leptidea_sinapisG00000008781	-	scaffold_141	+	625990	636016	2.327652	0.846723	1.182880
leptidea_sinapisG00000012700	rab3-gef	scaffold_141	-	643450	745970	0.812873	0.298872	0.417528
leptidea_sinapisG00000010548	-	scaffold_141	+	660751	666808	0.000000	0.000000	0.000000
leptidea_sinapisG00000007909	aats-gln	scaffold_141	-	751260	760835	19.939819	7.253447	10.133135
leptidea_sinapisG00000008196	-	scaffold_141	+	830809	861980	1.020000	0.371042	0.518350
leptidea_sinapisG00000006705	mtif3	scaffold_141	-	865070	867153	10.746171	3.909102	5.461052
leptidea_sinapisG00000000411	best1best2best4	scaffold_141	-	885686	926499	4.981655	1.861386	2.600374
leptidea_sinapisG00000012243	atrx	scaffold_141	+	933815	952790	13.110542	4.769182	6.662592
leptidea_sinapisG00000008381	mp20	scaffold_141	-	356428	358805	5789.989746	2106.206787	2942.391113
leptidea_sinapisG00000007332	mfsd6a_2	scaffold_141	-	956598	1002254	147.357361	57.051380	79.701324
leptidea_sinapisG00000000871	slc30a9	scaffold_141	+	1045161	1059695	1.916774	0.697259	0.974077
leptidea_sinapisG00000014464	ufsp2	scaffold_141	-	1063765	1074018	10.782869	3.922451	5.479702
leptidea_sinapisG00000012684	pcm1	scaffold_141	+	1007651	1038184	26.066605	9.482169	13.246681
leptidea_sinapisG00000005965	-	scaffold_141	-	1038205	1044217	20.372229	7.410743	10.352879
leptidea_sinapisG00000008843	vkorc1l1	scaffold_146	-	49093	59717	16.460442	5.987764	8.364964
leptidea_sinapisG00000007381	-	scaffold_146	+	65345	112586	10.641830	3.871146	5.408028
leptidea_sinapisG00000013862	-	scaffold_146	+	139099	165787	6.690258	2.433695	3.399895
leptidea_sinapisG00000000707	ndufs7	scaffold_146	-	174656	178186	177.185883	64.454361	90.043365
leptidea_sinapisG00000009239	rad17	scaffold_146	+	181755	187641	4.440877	1.624272	2.269123
leptidea_sinapisG00000003762	-	scaffold_146	+	190058	233810	0.000000	0.000000	0.000000
leptidea_sinapisG00000002520	-	scaffold_146	-	190228	195942	8.397203	18.518663	25.870750
leptidea_sinapisG00000008366	-	scaffold_146	-	220954	249860	0.000000	0.000000	0.000000
leptidea_sinapisG00000014095	-	scaffold_146	+	278079	297029	1.987700	0.723059	1.010121
leptidea_sinapisG00000005574	lok	scaffold_146	+	311413	320818	2.954825	1.074868	1.501600
leptidea_sinapisG00000015117	spin	scaffold_146	-	320827	368750	4.117531	2.279618	3.184648
leptidea_sinapisG00000015061	boca	scaffold_146	+	370174	371592	43.811775	15.937274	22.264526
leptidea_sinapisG00000004882	rpa2	scaffold_146	-	385502	388075	21.510578	7.824837	10.931372
leptidea_sinapisG00000013453	sass6sas6	scaffold_146	-	392097	411214	27.680988	11.435788	15.975905
leptidea_sinapisG00000007547	lap1	scaffold_146	+	412099	414828	2.539927	0.923941	1.290755
leptidea_sinapisG00000014369	slc7a4	scaffold_146	+	430597	432150	0.154940	0.056362	0.078738
leptidea_sinapisG00000009080	slc33a1	scaffold_146	-	443913	452520	2.755341	1.011859	1.413576
leptidea_sinapisG00000006111	pnkp	scaffold_146	+	457261	464804	26.541077	9.654766	13.487800
leptidea_sinapisG00000006285	-	scaffold_146	-	469032	484914	0.000000	0.000000	0.000000
leptidea_sinapisG00000000429	-	scaffold_146	+	489600	492458	0.000000	0.000000	0.000000
leptidea_sinapisG00000001196	-	scaffold_146	-	497697	521656	0.000000	0.000000	0.000000
leptidea_sinapisG00000011734	-	scaffold_146	-	526029	531654	0.000000	0.000000	0.000000
leptidea_sinapisG00000009710	-	scaffold_146	+	550261	555013	0.000000	0.000000	0.000000
leptidea_sinapisG00000006242	ppk28_2	scaffold_146	+	557742	570567	0.000000	0.000000	0.000000
leptidea_sinapisG00000005339	acyp1	scaffold_146	-	566238	566543	9.712419	3.533057	4.935714
leptidea_sinapisG00000013472	ppk28_4	scaffold_146	+	571780	584662	0.000000	0.000000	0.000000
leptidea_sinapisG00000002052	d1044.1	scaffold_146	-	585831	588521	0.515561	0.187544	0.262001
leptidea_sinapisG00000008090	-	scaffold_146	+	993479	998107	0.765666	0.278524	0.389101
leptidea_sinapisG00000004759	-	scaffold_146	-	1010236	1010967	19.718273	7.172855	10.020548
leptidea_sinapisG00000004477	-	scaffold_147	+	491366	512158	0.000000	0.000000	0.000000
leptidea_sinapisG00000000794	pus7	scaffold_147	-	496696	531845	14.104625	6.558108	9.161739
leptidea_sinapisG00000007577	-	scaffold_147	-	634845	643105	0.955944	0.347741	0.485797
leptidea_sinapisG00000004533	cad96ca_2	scaffold_147	+	707165	719275	2.483497	0.903414	1.262078
leptidea_sinapisG00000002667	spz	scaffold_147	+	734086	763355	0.175439	0.063819	0.089156
leptidea_sinapisG00000004837	-	scaffold_147	+	901369	903228	6.455134	2.348164	3.280408
leptidea_sinapisG00000006913	-	scaffold_147	-	901533	903047	0.000000	0.000000	0.000000
leptidea_sinapisG00000010393	-	scaffold_147	+	933609	935363	0.000000	0.000000	0.000000
leptidea_sinapisG00000001371	estj	scaffold_147	-	986353	994052	0.835652	0.303983	0.424667
leptidea_sinapisG00000006753	-	scaffold_147	-	997040	1010119	0.000000	0.000000	0.000000
leptidea_sinapisG00000000452	rdh11	scaffold_147	+	1008078	1009046	0.222910	0.081087	0.113280
leptidea_sinapisG00000009132	cdh23	scaffold_147	+	940424	982875	5.829674	2.120643	2.962558
leptidea_sinapisG00000000160	estf_2	scaffold_147	-	1020741	1053046	9.956077	3.621691	5.059538
leptidea_sinapisG00000013766	-	scaffold_496	-	276048	281571	0.725057	0.263752	0.368464
leptidea_sinapisG00000006320	nkcl_2	scaffold_497	+	4933	67814	0.586531	0.213361	0.298067
leptidea_sinapisG00000007256	gmfb	scaffold_497	-	83638	93363	10.525773	4.475499	6.252315
leptidea_sinapisG00000005651	znf658_2	scaffold_497	+	96225	98905	10.118313	3.680707	5.141984
leptidea_sinapisG00000013736	chkbcka-2	scaffold_497	-	104704	142204	3.660346	1.331513	1.860136
leptidea_sinapisG00000014524	-	scaffold_497	-	153974	163068	66.931053	24.347303	34.013416
leptidea_sinapisG00000007839	-	scaffold_497	-	205784	207283	3.309589	1.203919	1.681886
leptidea_sinapisG00000007258	-	scaffold_497	+	210517	232067	0.000000	0.000000	0.000000
leptidea_sinapisG00000001098	-	scaffold_497	-	221879	224762	0.000000	0.000000	0.000000
leptidea_sinapisG00000007526	ttbk1	scaffold_497	+	235134	248274	4.353765	1.583756	2.212522
leptidea_sinapisG00000014477	-	scaffold_497	+	258662	262617	0.000000	0.000000	0.000000
leptidea_sinapisG00000005468	-	scaffold_497	+	267945	269149	0.000000	0.000000	0.000000
leptidea_sinapisG00000013290	fibp	scaffold_497	-	276570	295594	17.256464	7.096037	9.913232
leptidea_sinapisG00000012416	pus10	scaffold_497	+	296044	313012	13.243309	4.962227	6.932279
leptidea_sinapisG00000003941	-	scaffold_497	-	314258	350092	0.000000	0.000000	0.000000
leptidea_sinapisG00000013333	slc37a2	scaffold_497	+	324232	361202	4.210439	1.531618	2.139686
leptidea_sinapisG00000000111	pen-2	scaffold_497	-	364130	369370	38.799999	14.114156	19.717611
leptidea_sinapisG00000008734	-	scaffold_498	-	1393	71609	0.000000	0.000000	0.000000
leptidea_sinapisG00000012827	trip11	scaffold_498	-	138495	152590	2.882059	1.048398	1.464622
leptidea_sinapisG00000014043	-	scaffold_499	+	3812	13589	0.408988	0.148776	0.207842
leptidea_sinapisG00000005150	cyp41nktr	scaffold_499	-	5785	34244	10.188907	7.848860	10.964932
leptidea_sinapisG00000012038	hnrnpf	scaffold_499	+	40641	53380	20.930599	7.613860	10.636635
leptidea_sinapisG00000013425	smad6	scaffold_499	+	166314	170382	0.000000	0.000000	0.000000
leptidea_sinapisG00000000087	sv2a	scaffold_499	-	182105	190028	127.271202	46.297050	64.677422
leptidea_sinapisG00000005693	sv2c	scaffold_499	+	275484	290422	110.672546	40.259010	56.242222
leptidea_sinapisG00000006900	-	scaffold_499	-	300116	300758	0.000000	0.000000	0.000000
leptidea_sinapisG00000011937	scarb1_4	scaffold_499	+	304394	340617	10.438360	3.797130	5.304627
leptidea_sinapisG00000000123	-	scaffold_499	-	344199	346105	0.000000	0.000000	0.000000
leptidea_sinapisG00000009107	-	scaffold_499	+	348080	374650	3.340909	1.215312	1.697803
leptidea_sinapisG00000011421	bckdhb	scaffold_148	+	137737	151240	32.120388	11.684335	16.323128
leptidea_sinapisG00000008951	lemd3	scaffold_148	-	156556	158865	47.132900	17.145390	23.952274
leptidea_sinapisG00000002319	-	scaffold_148	+	158064	162738	0.000000	0.000000	0.000000
leptidea_sinapisG00000003980	faah2	scaffold_148	+	185575	220081	1.479490	1.039504	1.452197
leptidea_sinapisG00000010668	bin1	scaffold_148	-	220612	236457	5.936415	2.175813	3.039632
leptidea_sinapisG00000011189	mns1	scaffold_148	+	277193	311570	0.644398	0.234411	0.327474
leptidea_sinapisG00000006396	-	scaffold_148	-	297487	309865	0.000000	0.000000	0.000000
leptidea_sinapisG00000014382	-	scaffold_148	-	323997	330602	0.000000	0.000000	0.000000
leptidea_sinapisG00000001652	elb	scaffold_148	-	514292	518444	26.250717	9.549143	13.340244
leptidea_sinapisG00000008785	noc	scaffold_148	+	837565	839844	72.539375	26.387424	36.863487
leptidea_sinapisG00000003873	-	scaffold_148	+	973195	1015083	64.680656	25.573133	35.725910
leptidea_sinapisG00000000462	-	scaffold_149	+	22045	83861	84.546814	30.755335	42.965496
leptidea_sinapisG00000009788	-	scaffold_149	+	87529	92699	5.948361	2.163817	3.022873
leptidea_sinapisG00000000873	-	scaffold_149	-	99674	113062	3.016778	1.097404	1.533084
leptidea_sinapisG00000008308	-	scaffold_149	+	162060	176759	53.454636	19.445028	27.164890
leptidea_sinapisG00000014275	-	scaffold_149	+	239227	239958	0.981034	0.356868	0.498548
leptidea_sinapisG00000005817	-	scaffold_149	+	296586	318992	16.106777	5.859113	8.185237
leptidea_sinapisG00000010757	-	scaffold_149	-	320675	386316	16.209602	5.896517	8.237491
leptidea_sinapisG00000003185	-	scaffold_149	-	392212	416451	0.000000	0.000000	0.000000
leptidea_sinapisG00000005098	-	scaffold_149	+	467410	493461	33.293678	12.111139	16.919376
leptidea_sinapisG00000010992	-	scaffold_149	-	499674	506283	0.000000	0.000000	0.000000
leptidea_sinapisG00000000904	-	scaffold_149	-	508688	516372	25.715347	9.354393	13.068176
leptidea_sinapisG00000015286	-	scaffold_149	-	556265	557779	1.355776	0.493186	0.688986
leptidea_sinapisG00000001276	-	scaffold_149	+	564214	578446	0.784173	0.285256	0.398506
leptidea_sinapisG00000011031	-	scaffold_149	+	580694	594585	1.815730	0.934221	1.305115
leptidea_sinapisG00000014919	-	scaffold_149	-	611951	647266	1.863911	0.678029	0.947213
leptidea_sinapisG00000005877	-	scaffold_149	-	656412	662185	4.911862	1.786773	2.496139
leptidea_sinapisG00000012640	-	scaffold_149	+	763871	790926	0.086444	0.032826	0.045858
leptidea_sinapisG00000002024	-	scaffold_149	+	832819	838564	12.160462	4.423574	6.179775
leptidea_sinapisG00000008679	-	scaffold_149	+	846267	864070	3.543959	1.289175	1.800990
leptidea_sinapisG00000001037	-	scaffold_149	+	887043	889682	28.363617	10.317745	14.413989
leptidea_sinapisG00000010315	-	scaffold_149	+	894911	896001	0.000000	0.000000	0.000000
leptidea_sinapisG00000012585	-	scaffold_149	+	902827	904098	41.471569	15.085985	21.075266
leptidea_sinapisG00000000737	-	scaffold_149	-	953729	966358	2.992283	1.088493	1.520635
leptidea_sinapisG00000003944	-	scaffold_149	+	977009	995669	0.529999	0.192796	0.269338
leptidea_sinapisG00000008101	-	scaffold_728	+	228	1798	5.993631	2.180285	3.045879
leptidea_sinapisG00000002505	-	scaffold_728	+	4865	7506	6.410511	2.331932	3.257731
leptidea_sinapisG00000005311	rmi1	scaffold_728	+	60723	76415	11.108944	4.041066	5.645408
leptidea_sinapisG00000009735	usp16	scaffold_728	-	79874	88269	22.757242	8.444952	11.797679
leptidea_sinapisG00000000872	cogs	scaffold_728	-	90648	135217	0.000000	0.000000	0.000000
leptidea_sinapisG00000007928	gbf1_2	scaffold_728	+	90885	91600	4.229206	1.538445	2.149223
leptidea_sinapisG00000002290	gbf1	scaffold_728	+	111469	155698	4.377121	1.592252	2.224391
leptidea_sinapisG00000001210	fzd10	scaffold_728	-	158196	192276	61.650681	22.426479	31.330004
leptidea_sinapisG00000015160	l(2)tid	scaffold_729	+	1826	12997	4.076113	1.482755	2.071423
leptidea_sinapisG00000000931	b4gat1	scaffold_729	+	97687	115525	1.710771	0.926180	1.293883
leptidea_sinapisG00000009285	-	scaffold_729	+	147249	154974	0.648012	0.235725	0.329311
leptidea_sinapisG00000006436	-	scaffold_726	+	6281	8304	0.167424	0.060903	0.085083
leptidea_sinapisG00000006693	wdr75	scaffold_146	-	593685	617665	32.209251	11.716660	16.368286
leptidea_sinapisG00000013052	-	scaffold_146	-	627443	627932	0.000000	0.000000	0.000000
leptidea_sinapisG00000015565	thap1_4	scaffold_146	+	628198	635964	6.610655	2.404738	3.359442
leptidea_sinapisG00000015191	cpij001500	scaffold_146	+	647977	659256	48.287285	17.565317	24.538916
leptidea_sinapisG00000013073	-	scaffold_146	+	663602	664748	3.765989	1.369942	1.913822
leptidea_sinapisG00000012871	fnip2	scaffold_146	-	666912	721170	3.626480	1.319193	1.842926
leptidea_sinapisG00000007841	kdm8	scaffold_146	+	724301	725506	5.176617	1.883082	2.630684
leptidea_sinapisG00000012176	ivd	scaffold_146	-	725583	742893	43.637794	15.873985	22.176111
leptidea_sinapisG00000000953	papss	scaffold_146	-	760213	822851	8.747039	3.181883	4.445122
leptidea_sinapisG00000008926	-	scaffold_146	+	824322	849649	4.965183	1.926226	2.690957
leptidea_sinapisG00000013201	fam13a	scaffold_146	+	879366	911321	0.121096	0.044051	0.061539
leptidea_sinapisG00000003799	-	scaffold_146	-	915479	933571	0.000000	0.000000	0.000000
leptidea_sinapisG00000014034	p27k_2	scaffold_146	+	925889	935579	14215.490234	5171.125000	7224.111328
leptidea_sinapisG00000007211	p27k	scaffold_146	-	945315	991328	2.180986	0.793370	1.108346
leptidea_sinapisG00000007309	-	scaffold_726	+	22690	34184	10.930821	4.032305	5.633168
leptidea_sinapisG00000001104	-	scaffold_726	+	42912	51479	3.027214	1.101200	1.538387
leptidea_sinapisG00000008263	-	scaffold_726	-	43097	44872	17.884008	6.505610	9.088400
leptidea_sinapisG00000002996	-	scaffold_726	-	60763	89590	24.134172	8.779214	12.264646
leptidea_sinapisG00000007076	-	scaffold_726	+	108138	116191	50.639267	18.420889	25.734161
leptidea_sinapisG00000003878	-	scaffold_726	-	116293	182036	11.944551	4.345033	6.070052
leptidea_sinapisG00000005042	-	scaffold_726	+	130229	209887	0.000000	0.000000	0.000000
leptidea_sinapisG00000005496	ndufaf5	scaffold_727	-	49025	56972	7.311002	2.659501	3.715348
leptidea_sinapisG00000011282	aop_2	scaffold_727	+	163880	174483	0.491264	0.178706	0.249653
leptidea_sinapisG00000012079	zgc:66101	scaffold_727	+	73927	143751	2.236465	0.813552	1.136540
leptidea_sinapisG00000008579	dnal1_2	scaffold_725	+	38819	43729	0.000000	0.000000	0.000000
leptidea_sinapisG00000002026	cg8611	scaffold_725	-	19931	30422	9.360590	3.405073	4.756919
leptidea_sinapisG00000007156	klk10	scaffold_725	+	136839	137825	21.588652	7.853238	10.971048
leptidea_sinapisG00000015147	abcf1	scaffold_725	-	107695	128972	38.777779	14.106073	19.706320
leptidea_sinapisG00000012553	-	scaffold_725	+	150082	162457	15.345016	6.525993	9.116875
leptidea_sinapisG00000005635	znf233znf676	scaffold_725	-	182922	199527	2.108017	1.532800	2.141336
leptidea_sinapisG00000001257	-	scaffold_725	-	202163	203797	7.786228	2.832372	3.956851
leptidea_sinapisG00000012844	-	scaffold_722	-	4798	16227	0.000000	0.000000	0.000000
leptidea_sinapisG00000005133	-	scaffold_722	+	5470	9922	1.296675	0.471687	0.658952
leptidea_sinapisG00000011813	tryp1_4	scaffold_722	+	118955	119751	1.009238	0.367127	0.512881
leptidea_sinapisG00000012299	-	scaffold_720	-	3515	7139	0.000000	0.000000	0.000000
